ID;Year;DOY;UTC;C;SPDm/s;GSTm/s;Dir
4;2014;002;2215;-8.76;11.08;13.23;318
4;2014;002;2220;-8.84;10.73;12.64;313
4;2014;002;2225;-8.90;11.46;13.33;319
4;2014;002;2230;-8.92;11.64;13.52;317
4;2014;002;2235;-8.97;11.13;12.64;316
4;2014;002;2240;-9.00;10.96;12.84;315
4;2014;002;2245;-9.01;10.39;12.15;316
4;2014;002;2250;-8.96;9.28;11.17;315
4;2014;002;2255;-8.84;8.77;10.09;312
4;2014;002;2300;-8.52;9.62;13.03;314
4;2014;002;2305;-8.58;10.45;11.86;309
4;2014;002;2310;-8.66;10.26;12.25;312
4;2014;002;2315;-8.76;9.87;11.47;311
4;2014;002;2320;-8.86;9.70;11.27;313
4;2014;002;2325;-8.90;10.36;12.05;315
4;2014;002;2330;-8.95;10.70;12.94;314
4;2014;002;2335;-9.06;11.65;13.03;316
4;2014;002;2340;-9.14;10.45;12.15;315
4;2014;002;2345;-9.29;10.31;12.35;315
4;2014;002;2350;-9.44;10.86;12.64;316
4;2014;002;2355;-9.60;10.69;12.35;319
4;2014;003;0000;-9.68;10.26;12.05;317
4;2014;003;0005;-9.82;10.01;11.66;317
4;2014;003;0010;-9.95;10.44;11.56;317
4;2014;003;0015;-10.02;10.36;12.05;318
4;2014;003;0020;-10.05;10.48;12.64;319
4;2014;003;0025;-10.15;10.36;12.25;320
4;2014;003;0030;-10.22;10.84;12.45;320
4;2014;003;0035;-10.25;10.75;12.64;323
4;2014;003;0040;-10.33;10.72;12.15;322
4;2014;003;0045;-10.41;10.82;12.64;319
4;2014;003;0050;-10.53;10.90;12.94;321
4;2014;003;0055;-10.68;11.16;14.11;323
4;2014;003;0100;-10.77;11.11;12.94;321
4;2014;003;0105;-10.75;11.03;13.23;321
4;2014;003;0110;-10.81;10.83;12.84;318
4;2014;003;0115;-10.94;10.99;12.84;317
4;2014;003;0120;-11.06;11.69;14.31;318
4;2014;003;0125;-11.23;11.28;13.72;321
4;2014;003;0130;-11.29;10.63;12.05;317
4;2014;003;0135;-11.54;10.62;12.05;315
4;2014;003;0140;-11.58;10.55;11.86;316
4;2014;003;0145;-11.72;10.87;12.94;313
4;2014;003;0150;-11.77;11.06;12.54;313
4;2014;003;0155;-11.82;10.45;11.86;316
4;2014;003;0200;-11.84;10.57;12.25;316
4;2014;003;0205;-11.89;10.37;12.15;315
4;2014;003;0210;-11.86;10.19;12.15;315
4;2014;003;0215;-11.84;9.97;11.56;313
4;2014;003;0220;-11.99;10.14;11.86;312
4;2014;003;0225;-12.16;10.32;11.86;309
4;2014;003;0230;-12.18;9.98;11.66;307
4;2014;003;0235;-12.29;9.72;11.66;310
4;2014;003;0240;-12.28;9.27;11.17;311
4;2014;003;0245;-12.32;9.09;10.58;308
4;2014;003;0250;-12.50;9.06;11.07;308
4;2014;003;0255;-12.56;9.08;10.29;308
4;2014;003;0300;-12.51;8.39;9.90;311
4;2014;003;0305;-12.59;8.61;9.80;311
4;2014;003;0310;-12.67;8.55;9.90;313
4;2014;003;0315;-12.63;8.29;10.19;312
4;2014;003;0320;-12.66;8.18;9.41;312
4;2014;003;0325;-12.63;8.25;10.09;314
4;2014;003;0330;-12.70;8.22;9.80;310
4;2014;003;0335;-12.65;8.13;9.11;312
4;2014;003;0340;-12.64;7.52;8.82;310
4;2014;003;0345;-12.70;7.89;9.21;310
4;2014;003;0350;-12.63;7.62;9.21;309
4;2014;003;0355;-12.50;7.32;8.33;307
4;2014;003;0400;-12.50;7.69;9.02;306
4;2014;003;0405;-12.46;7.64;9.02;310
4;2014;003;0410;-12.53;7.84;8.82;310
4;2014;003;0415;-12.50;7.76;8.82;305
4;2014;003;0420;-12.40;7.72;9.02;304
4;2014;003;0425;-12.49;8.13;9.11;302
4;2014;003;0430;-12.62;8.31;9.90;303
4;2014;003;0435;-12.68;7.99;9.70;305
4;2014;003;0440;-12.71;7.94;9.21;302
4;2014;003;0445;-12.90;8.14;9.51;302
4;2014;003;0450;-13.06;8.23;9.51;303
4;2014;003;0455;-13.09;8.05;9.51;304
4;2014;003;0500;-13.07;8.10;9.51;306
4;2014;003;0505;-13.10;8.16;9.31;308
4;2014;003;0510;-13.23;7.96;9.21;308
4;2014;003;0515;-13.29;7.77;9.02;309
4;2014;003;0520;-13.30;7.99;9.31;308
4;2014;003;0525;-13.23;7.97;9.70;307
4;2014;003;0530;-13.24;7.79;9.21;308
4;2014;003;0535;-13.22;7.77;9.31;307
4;2014;003;0540;-13.23;7.71;8.92;308
4;2014;003;0545;-13.21;7.66;9.31;308
4;2014;003;0550;-13.33;7.89;9.02;308
4;2014;003;0555;-13.39;8.33;9.41;307
4;2014;003;0600;-13.50;8.14;9.41;308
4;2014;003;0605;-13.47;7.74;9.02;308
4;2014;003;0610;-13.44;8.03;9.31;305
4;2014;003;0615;-13.59;8.26;9.80;305
4;2014;003;0620;-13.54;7.62;9.41;305
4;2014;003;0625;-13.60;7.35;9.02;307
4;2014;003;0630;-13.76;7.59;8.92;310
4;2014;003;0635;-13.74;7.34;8.62;307
4;2014;003;0640;-13.69;7.25;8.62;305
4;2014;003;0645;-13.71;6.89;7.94;307
4;2014;003;0650;-13.73;6.77;8.43;310
4;2014;003;0655;-13.88;6.83;8.33;311
4;2014;003;0700;-13.96;6.70;7.84;312
4;2014;003;0705;-13.98;6.54;7.74;310
4;2014;003;0710;-14.01;6.63;7.84;309
4;2014;003;0715;-13.91;6.59;7.55;307
4;2014;003;0720;-13.97;6.35;7.45;308
4;2014;003;0725;-13.83;6.03;7.06;308
4;2014;003;0730;-13.91;6.34;7.45;312
4;2014;003;0735;-13.92;6.57;7.84;309
4;2014;003;0740;-13.97;6.64;7.64;307
4;2014;003;0745;-13.99;6.86;8.04;306
4;2014;003;0750;-13.97;6.97;7.94;302
4;2014;003;0755;-13.99;6.82;8.13;304
4;2014;003;0800;-13.94;6.64;7.84;303
4;2014;003;0805;-13.92;6.18;7.74;303
4;2014;003;0810;-13.84;5.63;7.06;303
4;2014;003;0815;-13.84;5.14;6.57;298
4;2014;003;0820;-14.03;5.23;6.17;299
4;2014;003;0825;-13.96;4.98;6.08;299
4;2014;003;0830;-14.09;5.29;6.47;303
4;2014;003;0835;-14.11;5.04;6.08;304
4;2014;003;0840;-14.01;4.63;5.78;302
4;2014;003;0845;-13.93;4.43;5.39;296
4;2014;003;0850;-13.89;4.44;5.98;296
4;2014;003;0855;-13.98;4.71;5.68;301
4;2014;003;0900;-14.03;4.79;5.68;302
4;2014;003;0905;-14.12;4.85;5.88;301
4;2014;003;0910;-14.07;4.72;5.39;303
4;2014;003;0915;-14.06;4.69;5.68;302
4;2014;003;0920;-14.16;5.05;6.37;301
4;2014;003;0925;-14.09;4.72;5.88;302
4;2014;003;0930;-14.11;5.21;6.37;296
4;2014;003;0935;-14.10;5.35;5.98;294
4;2014;003;0940;-14.04;4.71;5.59;291
4;2014;003;0945;-14.12;4.96;6.08;286
4;2014;003;0950;-14.16;4.62;5.98;284
4;2014;003;0955;-14.22;4.75;5.68;287
4;2014;003;1000;-14.31;5.07;6.37;283
4;2014;003;1005;-14.35;5.05;6.37;286
4;2014;003;1010;-14.35;5.61;6.96;286
4;2014;003;1015;-14.39;5.69;6.57;284
4;2014;003;1020;-14.52;5.80;6.96;285
4;2014;003;1025;-14.56;5.47;6.17;283
4;2014;003;1030;-14.46;5.11;6.08;284
4;2014;003;1035;-14.40;4.56;5.78;278
4;2014;003;1040;-14.37;4.20;5.39;272
4;2014;003;1045;-14.33;3.69;4.80;264
4;2014;003;1050;-14.45;3.67;5.10;240
4;2014;003;1055;-14.38;3.44;4.51;247
4;2014;003;1100;-14.26;3.47;4.70;247
4;2014;003;1105;-14.15;3.54;4.61;240
4;2014;003;1110;-13.93;3.09;4.02;255
4;2014;003;1115;-13.46;3.13;4.21;222
4;2014;003;1120;-13.50;2.60;3.23;222
4;2014;003;1125;-13.55;1.98;3.82;230
4;2014;003;1130;-13.53;2.53;3.33;260
4;2014;003;1135;-13.70;2.79;3.63;260
4;2014;003;1140;-13.71;2.74;3.53;265
4;2014;003;1145;-13.75;2.72;3.53;267
4;2014;003;1150;-13.76;3.10;3.72;264
4;2014;003;1155;-13.72;2.33;3.33;263
4;2014;003;1200;-13.76;2.75;3.72;267
4;2014;003;1205;-13.70;3.09;4.12;261
4;2014;003;1210;-13.64;3.11;3.92;266
4;2014;003;1215;-13.61;2.35;3.04;269
4;2014;003;1220;-13.67;2.56;3.53;277
4;2014;003;1225;-13.68;2.89;3.63;275
4;2014;003;1230;-13.77;2.87;3.82;275
4;2014;003;1235;-13.81;2.52;3.92;274
4;2014;003;1240;-13.85;2.51;3.63;269
4;2014;003;1245;-13.71;2.27;3.33;266
4;2014;003;1250;-13.71;2.11;3.14;275
4;2014;003;1255;-13.67;2.52;3.23;281
4;2014;003;1300;-13.68;2.44;3.33;276
4;2014;003;1305;-13.61;2.54;3.43;281
4;2014;003;1310;-13.55;2.37;3.14;274
4;2014;003;1315;-13.47;2.02;2.65;278
4;2014;003;1320;-13.17;2.06;3.04;251
4;2014;003;1325;-13.01;2.34;3.43;237
4;2014;003;1330;-13.07;2.53;3.63;214
4;2014;003;1335;-13.12;2.85;3.82;205
4;2014;003;1340;-13.00;2.67;3.23;212
4;2014;003;1345;-12.99;3.11;4.02;214
4;2014;003;1350;-13.10;3.06;3.92;217
4;2014;003;1355;-13.32;3.65;4.80;209
4;2014;003;1400;-13.57;3.85;5.19;206
4;2014;003;1405;-13.59;3.77;4.80;198
4;2014;003;1410;-13.43;4.10;4.80;197
4;2014;003;1415;-13.03;5.41;6.86;196
4;2014;003;1420;-13.33;6.03;6.96;186
4;2014;003;1425;-13.68;6.05;6.96;189
4;2014;003;1430;-13.58;6.16;7.25;189
4;2014;003;1435;-13.48;6.20;7.15;193
4;2014;003;1440;-13.46;6.82;7.64;194
4;2014;003;1445;-13.60;7.14;8.33;194
4;2014;003;1450;-13.53;7.20;8.82;199
4;2014;003;1455;-13.58;7.73;8.82;198
4;2014;003;1500;-13.61;7.77;8.72;196
4;2014;003;1505;-13.50;7.80;9.02;196
4;2014;003;1510;-13.49;8.58;9.80;195
4;2014;003;1515;-13.37;7.93;9.51;194
4;2014;003;1520;-13.35;8.74;9.80;192
4;2014;003;1525;-13.37;8.88;10.00;192
4;2014;003;1530;-13.30;8.73;9.90;192
4;2014;003;1535;-13.21;8.67;9.70;194
4;2014;003;1540;-13.21;8.38;9.80;192
4;2014;003;1545;-13.16;8.46;10.00;190
4;2014;003;1550;-13.15;8.73;10.58;191
4;2014;003;1555;-13.13;8.71;10.78;196
4;2014;003;1600;-13.08;8.58;10.19;198
4;2014;003;1605;-12.92;8.61;10.58;201
4;2014;003;1610;-12.88;8.39;10.39;199
4;2014;003;1615;-12.79;8.20;10.19;196
4;2014;003;1620;-12.68;8.34;9.80;196
4;2014;003;1625;-12.56;8.13;10.49;201
4;2014;003;1630;-12.50;7.71;9.21;204
4;2014;003;1635;-12.43;7.69;9.31;204
4;2014;003;1640;-12.33;7.65;8.92;204
4;2014;003;1645;-12.26;8.43;9.90;201
4;2014;003;1650;-12.10;8.47;9.80;203
4;2014;003;1655;-12.09;8.61;10.09;203
4;2014;003;1700;-12.06;8.21;10.19;202
4;2014;003;1705;-12.05;8.32;9.90;198
4;2014;003;1710;-11.87;8.20;10.19;195
4;2014;003;1715;-11.60;8.46;10.00;198
4;2014;003;1720;-11.49;8.83;11.66;196
4;2014;003;1725;-11.36;10.41;12.05;195
4;2014;003;1730;-11.37;10.96;12.74;197
4;2014;003;1735;-11.28;11.15;13.43;194
4;2014;003;1740;-11.28;11.75;14.80;196
4;2014;003;1745;-11.31;11.06;12.84;201
4;2014;003;1750;-11.14;9.76;11.47;188
4;2014;003;1755;-11.29;11.05;13.33;184
4;2014;003;1800;-11.11;10.28;12.15;187
4;2014;003;1805;-10.97;9.85;11.96;186
4;2014;003;1810;-10.99;11.06;13.13;189
4;2014;003;1815;-10.90;11.87;13.62;191
4;2014;003;1820;-10.81;11.30;13.82;193
4;2014;003;1825;-10.70;11.86;13.92;194
4;2014;003;1830;-10.51;11.60;13.82;194
4;2014;003;1835;-10.47;10.34;11.86;196
4;2014;003;1840;-10.49;9.97;12.35;201
4;2014;003;1845;-10.31;11.48;13.72;196
4;2014;003;1850;-10.18;12.55;16.07;196
4;2014;003;1855;-10.25;12.12;14.21;191
4;2014;003;1900;-10.10;11.94;14.80;191
4;2014;003;1905;-9.93;11.90;14.21;192
4;2014;003;1910;-9.96;12.66;14.21;195
4;2014;003;1915;-9.93;11.70;13.72;188
4;2014;003;1920;-9.88;12.04;14.31;182
4;2014;003;1925;-9.77;13.15;15.48;183
4;2014;003;1930;-9.91;13.98;15.48;183
4;2014;003;1935;-9.71;14.29;16.56;189
4;2014;003;1940;-9.73;14.37;16.66;187
4;2014;003;1945;-9.51;13.13;17.15;187
4;2014;003;1950;-9.51;13.25;15.88;186
4;2014;003;1955;-9.62;14.79;17.05;185
4;2014;003;2000;-9.70;15.88;17.93;186
4;2014;003;2005;-9.48;15.41;17.84;189
4;2014;003;2010;-9.39;15.03;17.44;189
4;2014;003;2015;-9.36;14.75;17.93;187
4;2014;003;2020;-9.37;15.00;17.54;188
4;2014;003;2025;-9.25;13.39;15.58;189
4;2014;003;2030;-9.25;13.52;16.66;187
4;2014;003;2035;-9.17;13.81;16.07;188
4;2014;003;2040;-9.11;15.24;18.62;187
4;2014;003;2045;-8.99;14.27;17.64;190
4;2014;003;2050;-9.07;13.99;16.86;188
4;2014;003;2055;-9.04;14.79;17.54;187
4;2014;003;2100;-8.93;14.00;16.66;188
4;2014;003;2105;-8.81;14.31;17.93;189
4;2014;003;2110;-8.78;12.62;15.19;186
4;2014;003;2115;-8.59;12.82;16.86;190
4;2014;003;2120;-8.63;14.41;17.64;186
4;2014;003;2125;-8.48;14.80;17.64;189
4;2014;003;2130;-8.40;16.57;19.99;185
4;2014;003;2135;-8.38;16.44;18.82;188
4;2014;003;2140;-8.23;16.79;19.01;187
4;2014;003;2145;-8.29;18.00;20.97;187
4;2014;003;2150;-8.25;16.99;19.01;184
4;2014;003;2155;-8.17;16.46;19.01;181
4;2014;003;2200;-8.20;17.61;20.87;180
4;2014;003;2205;-8.30;17.43;20.19;180
4;2014;003;2210;-8.21;16.08;17.84;180
4;2014;003;2215;-8.30;17.63;21.27;181
4;2014;003;2220;-8.24;17.82;20.97;184
4;2014;003;2225;-8.23;16.17;18.52;178
4;2014;003;2230;-8.01;16.86;23.62;181
4;2014;003;2235;-8.18;16.66;19.60;177
4;2014;003;2240;-8.24;17.33;20.29;177
4;2014;003;2245;-8.28;18.26;22.05;178
4;2014;003;2250;-8.32;18.79;22.15;180
4;2014;003;2255;-8.17;17.37;19.89;181
4;2014;003;2300;-8.06;16.95;20.78;178
4;2014;003;2305;-8.02;17.39;19.70;180
4;2014;003;2310;-7.95;16.95;19.99;183
4;2014;003;2315;-8.11;17.10;20.09;183
4;2014;003;2320;-8.03;16.75;20.38;182
4;2014;003;2325;-8.08;16.53;19.89;184
4;2014;003;2330;-7.98;16.33;19.21;181
4;2014;003;2335;-7.96;17.48;22.64;180
4;2014;003;2340;-8.01;17.86;21.56;180
4;2014;003;2345;-7.94;16.79;19.80;180
4;2014;003;2350;-7.95;18.44;21.76;180
4;2014;003;2355;-7.77;16.96;20.19;183
4;2014;004;0000;-7.77;16.59;20.09;182
4;2014;004;0005;-7.67;16.89;21.56;181
4;2014;004;0010;-7.70;17.44;20.78;180
4;2014;004;0015;-7.58;17.48;20.87;181
4;2014;004;0020;-7.72;18.43;23.23;181
4;2014;004;0025;-7.73;18.93;22.15;181
4;2014;004;0030;-7.68;19.23;22.44;181
4;2014;004;0035;-7.62;18.36;21.46;182
4;2014;004;0040;-7.50;17.40;20.68;182
4;2014;004;0045;-7.66;18.64;22.25;181
4;2014;004;0050;-7.66;18.44;21.66;182
4;2014;004;0055;-7.56;18.47;21.56;180
4;2014;004;0100;-7.46;18.05;21.27;181
4;2014;004;0105;-7.45;17.69;19.89;180
4;2014;004;0110;-7.28;16.57;19.60;180
4;2014;004;0115;-7.45;18.37;22.54;180
4;2014;004;0120;-7.48;18.36;21.76;180
4;2014;004;0125;-7.45;19.84;23.32;179
4;2014;004;0130;-7.44;19.89;23.13;180
4;2014;004;0135;-7.44;19.86;24.70;179
4;2014;004;0140;-7.45;19.04;23.03;179
4;2014;004;0145;-7.53;19.71;24.01;182
4;2014;004;0150;-7.53;19.66;22.74;181
4;2014;004;0155;-7.35;18.48;22.15;183
4;2014;004;0200;-7.28;18.64;23.52;181
4;2014;004;0205;-7.25;18.95;22.83;181
4;2014;004;0210;-7.35;19.56;25.28;182
4;2014;004;0215;-7.46;19.25;22.93;182
4;2014;004;0220;-7.18;18.99;23.03;183
4;2014;004;0225;-7.31;19.29;22.54;184
4;2014;004;0230;-7.24;18.89;22.05;183
4;2014;004;0235;-7.27;20.91;25.87;181
4;2014;004;0240;-7.31;21.07;24.40;180
4;2014;004;0245;-7.24;20.50;24.60;183
4;2014;004;0250;-7.30;21.25;25.97;181
4;2014;004;0255;-7.12;20.60;23.62;183
4;2014;004;0300;-7.09;21.91;25.77;182
4;2014;004;0305;-7.03;22.20;27.05;183
4;2014;004;0310;-7.04;22.31;26.07;181
4;2014;004;0315;-6.84;21.48;25.28;183
4;2014;004;0320;-6.81;22.62;27.34;183
4;2014;004;0325;-6.85;21.52;24.79;183
4;2014;004;0330;-6.74;21.16;24.89;183
4;2014;004;0335;-6.81;21.86;25.28;185
4;2014;004;0340;-6.79;23.16;28.22;185
4;2014;004;0345;-6.77;21.92;26.46;186
4;2014;004;0350;-6.71;21.86;25.48;184
4;2014;004;0355;-6.71;22.77;29.89;184
4;2014;004;0400;-6.71;21.88;26.46;185
4;2014;004;0405;-6.72;22.44;26.75;185
4;2014;004;0410;-6.71;22.27;26.26;186
4;2014;004;0415;-6.59;22.77;27.34;184
4;2014;004;0420;-6.52;21.76;25.19;183
4;2014;004;0425;-6.59;21.96;25.58;185
4;2014;004;0430;-6.49;21.91;25.87;186
4;2014;004;0435;-6.54;22.39;25.38;186
4;2014;004;0440;-6.48;21.09;24.70;185
4;2014;004;0445;-6.41;20.83;26.66;185
4;2014;004;0450;-6.37;21.82;25.77;186
4;2014;004;0455;-6.31;20.82;26.75;186
4;2014;004;0500;-6.25;20.01;23.91;187
4;2014;004;0505;-6.25;20.94;24.79;187
4;2014;004;0510;-6.24;20.71;25.48;186
4;2014;004;0515;-6.23;20.55;23.81;187
4;2014;004;0520;-6.14;19.91;23.42;185
4;2014;004;0525;-6.18;20.61;24.40;184
4;2014;004;0530;-6.15;19.87;24.21;185
4;2014;004;0535;-6.10;20.04;23.42;185
4;2014;004;0540;-6.13;20.05;23.72;187
4;2014;004;0545;-6.12;20.10;24.50;187
4;2014;004;0550;-6.09;20.07;24.60;188
4;2014;004;0555;-6.08;20.08;23.32;188
4;2014;004;0600;-6.09;19.94;24.30;192
4;2014;004;0605;-6.11;19.47;22.64;193
4;2014;004;0610;-6.05;19.11;23.62;192
4;2014;004;0615;-6.09;19.60;24.01;193
4;2014;004;0620;-6.12;19.15;21.76;192
4;2014;004;0625;-6.14;19.13;22.74;191
4;2014;004;0630;-6.17;17.79;20.68;193
4;2014;004;0635;-6.18;17.30;20.09;192
4;2014;004;0640;-6.17;18.11;21.27;192
4;2014;004;0645;-6.20;17.99;20.97;192
4;2014;004;0650;-6.13;17.37;22.74;191
4;2014;004;0655;-6.10;19.28;23.42;191
4;2014;004;0700;-6.11;19.28;23.03;191
4;2014;004;0705;-6.07;17.66;21.56;191
4;2014;004;0710;-6.09;18.23;21.66;191
4;2014;004;0715;-6.03;17.84;20.97;190
4;2014;004;0720;-6.04;18.49;22.93;189
4;2014;004;0725;-5.86;17.74;23.52;189
4;2014;004;0730;-5.89;18.49;22.64;191
4;2014;004;0735;-5.85;18.76;22.54;190
4;2014;004;0740;-5.80;18.77;23.91;193
4;2014;004;0745;-5.79;18.81;25.28;193
4;2014;004;0750;-5.79;19.48;23.23;191
4;2014;004;0755;-5.74;18.25;21.17;192
4;2014;004;0800;-5.74;18.76;22.83;191
4;2014;004;0805;-5.78;19.54;23.23;190
4;2014;004;0810;-5.69;18.95;22.15;190
4;2014;004;0815;-5.66;17.75;20.58;191
4;2014;004;0820;-5.68;18.62;23.32;193
4;2014;004;0825;-5.61;17.86;20.68;192
4;2014;004;0830;-5.69;18.98;22.54;190
4;2014;004;0835;-5.64;18.17;21.85;191
4;2014;004;0840;-5.65;18.31;22.54;191
4;2014;004;0845;-5.68;18.83;22.15;192
4;2014;004;0850;-5.69;19.99;23.23;193
4;2014;004;0855;-5.64;19.49;23.52;192
4;2014;004;0900;-5.52;18.88;22.83;194
4;2014;004;0905;-5.48;19.55;23.91;191
4;2014;004;0910;-5.46;20.14;23.42;191
4;2014;004;0915;-5.39;20.79;24.60;190
4;2014;004;0920;-5.32;20.83;24.11;191
4;2014;004;0925;-5.20;19.74;23.32;190
4;2014;004;0930;-5.16;20.18;23.91;191
4;2014;004;0935;-5.21;20.01;24.40;191
4;2014;004;0940;-5.15;19.28;23.23;190
4;2014;004;0945;-5.04;20.18;25.19;191
4;2014;004;0950;-4.96;19.30;22.25;192
4;2014;004;0955;-4.97;18.79;22.93;193
4;2014;004;1000;-5.01;19.19;22.34;192
4;2014;004;1005;-4.97;18.26;21.76;193
4;2014;004;1010;-5.00;19.27;22.25;194
4;2014;004;1015;-5.05;19.51;23.62;193
4;2014;004;1020;-5.11;19.23;21.76;193
4;2014;004;1025;-5.13;19.35;22.83;193
4;2014;004;1030;-5.09;19.23;21.76;195
4;2014;004;1035;-5.05;19.15;22.34;194
4;2014;004;1040;-4.96;18.35;23.91;195
4;2014;004;1045;-5.01;19.58;23.81;194
4;2014;004;1050;-4.87;18.40;21.76;192
4;2014;004;1055;-5.00;18.64;24.11;192
4;2014;004;1100;-4.97;19.58;23.42;193
4;2014;004;1105;-4.83;17.72;20.68;194
4;2014;004;1110;-4.83;18.41;23.23;195
4;2014;004;1115;-4.84;18.00;20.38;193
4;2014;004;1120;-4.77;17.40;20.58;195
4;2014;004;1125;-4.72;18.00;22.64;195
4;2014;004;1130;-4.71;17.67;21.95;195
4;2014;004;1135;-4.69;17.44;21.07;193
4;2014;004;1140;-4.67;17.29;19.99;194
4;2014;004;1145;-4.75;18.14;21.66;195
4;2014;004;1150;-4.68;17.68;21.95;194
4;2014;004;1155;-4.68;18.04;21.36;195
4;2014;004;1200;-4.63;17.91;22.44;197
4;2014;004;1205;-4.61;17.95;22.15;195
4;2014;004;1210;-4.57;18.34;21.76;197
4;2014;004;1215;-4.58;18.71;23.23;198
4;2014;004;1220;-4.51;18.79;22.15;197
4;2014;004;1225;-4.62;18.82;24.11;197
4;2014;004;1230;-4.52;17.36;23.13;195
4;2014;004;1235;-4.52;17.94;22.25;195
4;2014;004;1240;-4.55;17.38;20.19;196
4;2014;004;1245;-4.56;18.40;21.36;197
4;2014;004;1250;-4.58;18.75;22.05;196
4;2014;004;1255;-4.51;17.55;22.05;196
4;2014;004;1300;-4.50;17.83;20.68;195
4;2014;004;1305;-4.50;17.19;21.07;197
4;2014;004;1310;-4.53;17.23;22.64;196
4;2014;004;1315;-4.49;17.38;20.09;197
4;2014;004;1320;-4.48;15.09;18.13;198
4;2014;004;1325;-4.49;16.77;19.70;197
4;2014;004;1330;-4.49;16.38;19.89;197
4;2014;004;1335;-4.38;15.02;18.33;197
4;2014;004;1340;-4.33;15.43;18.13;198
4;2014;004;1345;-4.34;14.90;18.33;198
4;2014;004;1350;-4.29;15.46;19.11;199
4;2014;004;1355;-4.28;15.58;17.93;198
4;2014;004;1400;-4.15;14.48;18.13;200
4;2014;004;1405;-4.10;14.83;18.33;198
4;2014;004;1410;-4.13;14.54;19.60;199
4;2014;004;1415;-4.09;13.49;16.66;204
4;2014;004;1420;-3.98;14.52;18.82;202
4;2014;004;1425;-3.88;13.81;17.64;204
4;2014;004;1430;-3.88;14.32;18.62;205
4;2014;004;1435;-3.81;13.83;17.93;205
4;2014;004;1440;-3.80;14.11;17.54;206
4;2014;004;1445;-3.66;12.78;16.66;207
4;2014;004;1450;-3.62;13.01;18.03;204
4;2014;004;1455;-3.57;13.24;16.76;204
4;2014;004;1500;-3.58;13.43;16.27;206
4;2014;004;1505;-3.45;12.39;14.99;205
4;2014;004;1510;-3.42;13.32;16.46;204
4;2014;004;1515;-3.35;12.93;16.37;201
4;2014;004;1520;-3.33;12.30;14.11;204
4;2014;004;1525;-3.23;12.96;15.09;201
4;2014;004;1530;-3.09;13.28;16.76;201
4;2014;004;1535;-3.02;12.65;15.48;201
4;2014;004;1540;-2.88;12.00;14.70;200
4;2014;004;1545;-2.77;12.05;14.70;198
4;2014;004;1550;-2.70;12.04;14.01;199
4;2014;004;1555;-2.53;11.32;13.92;200
4;2014;004;1600;-2.41;11.65;15.19;196
4;2014;004;1605;-2.30;11.48;15.68;198
4;2014;004;1610;-2.17;11.37;15.39;198
4;2014;004;1615;-2.08;11.24;14.70;195
4;2014;004;1620;-2.00;11.36;14.50;196
4;2014;004;1625;-1.99;10.34;12.05;195
4;2014;004;1630;-1.97;10.98;12.84;191
4;2014;004;1635;-1.93;10.95;12.74;191
4;2014;004;1640;-1.87;10.97;13.82;191
4;2014;004;1645;-1.82;11.07;13.33;192
4;2014;004;1650;-1.80;11.60;13.62;193
4;2014;004;1655;-1.69;11.51;16.07;198
4;2014;004;1700;-1.60;10.94;13.23;197
4;2014;004;1705;-1.61;10.48;13.03;193
4;2014;004;1710;-1.51;10.18;13.82;199
4;2014;004;1715;-1.43;10.34;13.23;198
4;2014;004;1720;-1.40;10.06;13.62;197
4;2014;004;1725;-1.35;10.54;14.50;196
4;2014;004;1730;-1.25;11.48;15.58;199
4;2014;004;1735;-1.15;11.73;14.70;204
4;2014;004;1740;-1.11;11.63;13.92;203
4;2014;004;1745;-1.04;11.58;18.03;200
4;2014;004;1750;-1.02;12.01;15.68;203
4;2014;004;1755;-1.00;9.88;12.15;203
4;2014;004;1800;-0.93;10.61;16.56;202
4;2014;004;1805;-0.89;9.60;12.25;203
4;2014;004;1810;-0.88;9.77;12.64;201
4;2014;004;1815;-0.81;10.55;13.13;200
4;2014;004;1820;-0.79;9.97;11.96;206
4;2014;004;1825;-0.73;10.06;12.64;203
4;2014;004;1830;-0.70;10.33;14.01;204
4;2014;004;1835;-0.66;9.83;12.15;205
4;2014;004;1840;-0.64;10.45;12.84;202
4;2014;004;1845;-0.65;10.30;12.45;203
4;2014;004;1850;-0.64;9.92;11.37;201
4;2014;004;1855;-0.65;9.04;10.29;203
4;2014;004;1900;-0.61;10.12;13.13;203
4;2014;004;1905;-0.59;9.90;12.35;206
4;2014;004;1910;-0.57;9.66;11.86;204
4;2014;004;1915;-0.52;10.05;11.66;205
4;2014;004;1920;-0.47;9.82;11.76;202
4;2014;004;1925;-0.43;9.88;11.96;204
4;2014;004;1930;-0.38;9.36;12.15;206
4;2014;004;1935;-0.35;8.67;12.45;203
4;2014;004;1940;-0.33;9.60;11.76;205
4;2014;004;1945;-0.27;9.94;11.47;207
4;2014;004;1950;-0.26;8.76;11.37;208
4;2014;004;1955;-0.26;9.04;12.64;203
4;2014;004;2000;-0.25;9.37;11.86;201
4;2014;004;2005;-0.23;9.38;14.31;202
4;2014;004;2010;-0.29;9.11;10.98;204
4;2014;004;2015;-0.39;10.09;12.45;204
4;2014;004;2020;-0.37;9.28;11.17;204
4;2014;004;2025;-0.34;9.94;11.27;201
4;2014;004;2030;-0.32;9.20;10.29;204
4;2014;004;2035;-0.28;9.07;10.29;206
4;2014;004;2040;-0.36;8.93;10.58;204
